-37.9639,-43.0908
-37.5977,-42.6636
-37.5977,-42.6636
-37.0789,-42.1753
-37.0789,-42.1753
-36.6211,-41.7786
-36.6211,-41.7786
-36.5601,-41.6565
-36.5601,-41.6565
-36.9263,-41.6565
-36.9263,-41.6565
-37.7808,-41.6565
-37.7808,-41.6565
-38.3301,-41.687
-38.3301,-41.687
-39.2151,-41.6565
-39.2151,-41.6565
-39.7644,-41.687
-39.7644,-41.687
-40.0085,-41.3818
-40.0085,-41.3818
-39.6729,-40.8325
-39.6729,-40.8325
-39.2761,-40.2222
-39.2761,-40.2222
-38.269,-39.3372
-38.269,-39.3372
-36.4685,-38.4216
-36.4685,-38.4216
-34.668,-37.4146
-34.668,-37.4146
-32.5623,-35.614
-32.5623,-35.614
-30.2124,-34.1492
-30.2124,-34.1492
-27.771,-32.1655
-27.771,-32.1655
-25.5127,-30.5786
-25.5127,-30.5786
-23.7122,-28.8086
-23.7122,-28.8086
-21.8506,-27.1301
-21.8506,-27.1301
-20.6909,-26.1536
-20.6909,-26.1536
-20.4163,-25.5432
-20.4163,-25.5432
-20.4468,-25.5127
-20.4468,-25.5127
-20.874,-26.3367
-20.874,-26.3367
-22.0642,-27.3132
-22.0642,-27.3132
-23.2544,-28.656
-23.2544,-28.656
-25.3296,-30.1514
-25.3296,-30.1514
-27.0081,-31.7688
-27.0081,-31.7688
-28.717,-33.2031
-28.717,-33.2031
-30.2124,-34.668
-30.2124,-34.668
-31.3416,-35.614
-31.3416,-35.614
-32.3181,-36.5906
-32.3181,-36.5906
-32.8979,-36.8042
-32.8979,-36.8042
-33.0811,-36.9263
-33.0811,-36.9263
-32.6233,-36.7432
-32.6233,-36.7432
-32.3181,-36.4685
-32.3181,-36.4685
-32.1655,-35.9192
-32.1655,-35.9192
-31.3416,-34.9731
-31.3416,-34.9731
-30.4565,-33.9966
-30.4565,-33.9966
-29.1443,-32.5012
-29.1443,-32.5012
-27.2827,-31.189
-27.2827,-31.189
-25.3296,-29.7852
-25.3296,-29.7852
-23.3459,-28.5645
-23.3459,-28.5645
-21.7896,-27.9541
-21.7896,-27.9541
-20.6909,-27.5269
-20.6909,-27.5269
-19.6838,-27.1912
-19.6838,-27.1912
-19.1956,-27.0386
-19.1956,-27.0386
-18.7073,-26.9775
-18.7073,-26.9775
-18.4326,-26.9775
-18.4326,-26.9775
-18.0054,-27.0386
-18.0054,-27.0386
-18.4021,-27.0081
-18.4021,-27.0081
-19.165,-27.0081
-19.165,-27.0081
-20.5078,-27.4963
-20.5078,-27.4963
-22.8577,-28.595
-22.8577,-28.595
-25.6348,-30.1208
-25.6348,-30.1208
-28.1067,-31.5857
-28.1067,-31.5857
-30.6396,-33.5693
-30.6396,-33.5693
-32.8369,-34.668
-32.8369,-34.668
-33.844,-35.614
-33.844,-35.614
-34.0271,-36.0718
-34.0271,-36.0718
-33.783,-36.2854
-33.783,-36.2854
-32.8064,-36.3159
-32.8064,-36.3159
-31.8604,-36.3159
-31.8604,-36.3159
-30.6702,-36.2854
-30.6702,-36.2854
-29.4495,-36.3159
-29.4495,-36.3159
-28.2288,-35.9802
-28.2288,-35.9802
-26.7639,-34.9426
-26.7639,-34.9426
-25.5432,-33.6914
-25.5432,-33.6914
-24.5972,-32.4707
-24.5972,-32.4707
-24.3225,-31.3721
-24.3225,-31.3721
-25.1465,-31.0059
-25.1465,-31.0059
-27.0691,-31.6772
-27.0691,-31.6772
-29.9683,-33.0811
-29.9683,-33.0811
-33.3557,-34.5459
-33.3557,-34.5459
-36.7432,-36.499
-36.7432,-36.499
-39.7644,-38.4827
-39.7644,-38.4827
-42.4194,-40.1001
-42.4194,-40.1001
-43.9453,-41.5955
-43.9453,-41.5955
-45.1355,-42.9993
-45.1355,-42.9993
-45.7764,-44.0369
-45.7764,-44.0369
-45.8069,-44.8914
-45.8069,-44.8914
-45.4102,-45.5017
-45.4102,-45.5017
-45.0745,-46.051
-45.0745,-46.051
-44.5557,-46.875
-44.5557,-46.875
-43.8843,-47.3022
-43.8843,-47.3022
-43.1519,-47.8821
-43.1519,-47.8821
-42.6636,-48.8281
-42.6636,-48.8281
-42.3889,-49.8962
-42.3889,-49.8962
-42.3889,-50.7507
-42.3889,-50.7507
-42.3584,-51.4526
-42.3584,-51.4526
-42.3889,-51.4526
-42.3889,-51.4526
-41.9312,-50.6287
-41.9312,-50.6287
-40.7715,-48.8281
-40.7715,-48.8281
-39.4287,-46.0205
-39.4287,-46.0205
-37.9028,-43.457
-37.9028,-43.457
-36.8042,-41.0461
-36.8042,-41.0461
-35.8582,-39.032
-35.8582,-39.032
-35.0952,-37.8418
-35.0952,-37.8418
-35.0647,-36.499
-35.0647,-36.499
-34.6069,-35.9497
-34.6069,-35.9497
-34.0881,-34.9121
-34.0881,-34.9121
-33.3252,-34.0271
-33.3252,-34.0271
-32.3181,-32.9895
-32.3181,-32.9895
-30.9143,-32.0129
-30.9143,-32.0129
-29.2053,-31.0669
-29.2053,-31.0669
-27.3132,-30.0598
-27.3132,-30.0598
-25.2991,-28.656
-25.2991,-28.656
-23.3459,-27.3132
-23.3459,-27.3132
-21.698,-26.1841
-21.698,-26.1841
-19.8975,-24.6277
-19.8975,-24.6277
-18.4021,-23.7122
-18.4021,-23.7122
-16.7847,-22.2778
-16.7847,-22.2778
-15.4419,-20.9351
-15.4419,-20.9351
